chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
1101,6.04,0490,4.865,sadness,,6.04,4.865,0.7778174593052021,0.12020815280171303,1.1749999999999998,0.8980256121069151,10.905000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0255,2.48,0120,2.755,sadness,3.63,2.48,2.755,0.16970562748477155,0.26162950903902266,0.2749999999999999,0.4313351365237942,5.234999999999999,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1943,2.38,0891,2.6799999999999997,sadness,,2.38,2.6799999999999997,0.1272792206135787,0.21213203435596445,0.2999999999999998,0.33941125496954316,5.06,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2035,6.79,1231,5.645,sadness,,6.79,5.645,0.16970562748477155,0.37476659402887036,1.1450000000000005,0.5444722215136419,12.434999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,6.365,1725,5.195,sadness,,6.365,5.195,0.19091883092036754,0.5868986283848344,1.17,0.777817459305202,11.56,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0774,2.16,0120,2.755,sadness,,2.16,2.755,0.3676955262170047,0.26162950903902266,0.5949999999999998,0.6293250352560273,4.915,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,1511,5.205,sadness,,6.135,5.205,0.007071067811865324,0.9970205614730321,0.9299999999999997,1.0040916292848974,11.34,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0877,5.195,0490,4.865,sadness,,5.195,4.865,0.7848885271170679,0.12020815280171303,0.33000000000000007,0.905096679918781,10.06,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0300,5.035,1703,5.595,sadness,,5.035,5.595,0.898025612106915,0.24748737341529137,0.5599999999999996,1.1455129855222064,10.629999999999999,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,0877,5.195,sadness,4.01,6.135,5.195,0.007071067811865324,0.7848885271170679,0.9399999999999995,0.7919595949289332,11.33,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,1.6800000000000002,0600,1.04,sadness,,1.6800000000000002,1.04,0.4525483399593903,0.05656854249492385,0.6400000000000001,0.5091168824543142,2.72,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1485,4.65,1752,1.6800000000000002,sadness,,4.65,1.6800000000000002,0.2545584412271574,0.4525483399593903,2.97,0.7071067811865477,6.33,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1703,2.83,1752,1.6800000000000002,sadness,,2.83,1.6800000000000002,0.268700576850888,0.4525483399593903,1.15,0.7212489168102783,4.51,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0009,6.92,1169,5.96,sadness,,6.92,5.96,0.0707106781186545,0.014142135623730649,0.96,0.08485281374238515,12.879999999999999,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1279,1.27,0312,1.0,sadness,,1.27,1.0,0.31112698372208086,0.0,0.27,0.31112698372208086,2.27,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1752,1.6800000000000002,1943,1.0350000000000001,sadness,,1.6800000000000002,1.0350000000000001,0.4525483399593903,0.049497474683058366,0.645,0.5020458146424487,2.7150000000000003,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1169,5.96,1623,6.54,sadness,,5.96,6.54,0.014142135623730649,0.6505382386916236,0.5800000000000001,0.6646803743153543,12.5,0,aM1CxLBZisfaOXevMwqsUy7nQE23
